location	chromosome	start	end	bases	gc	mappability	blacklist	residual	use
12:18200001-18300000	12	18200001	18300000	100	35.274	89.8767	0	-0.0142568754073548	TRUE
12:18300001-18400000	12	18300001	18400000	100	35.962	83.2849	0	-0.0430268840744148	TRUE
12:18400001-18500000	12	18400001	18500000	100	34.192	94.1895	0	0.00347540790713696	TRUE
12:18500001-18600000	12	18500001	18600000	100	36.47	93.422	0.213	-0.00631643488677197	TRUE
12:18600001-18700000	12	18600001	18700000	100	36.326	91.1445	0	-0.0127924286046819	TRUE
12:18700001-18800000	12	18700001	18800000	100	35.919	92.2472	0	-0.0118855942525692	TRUE
12:18800001-18900000	12	18800001	18900000	100	36.279	93.9822	0	-0.0151625392373907	TRUE
12:18900001-19000000	12	18900001	19000000	100	37.151	79.5657	0	-0.0195254625813766	TRUE
12:19000001-19100000	12	19000001	19100000	100	38.27	93.2338	0	-0.024947925247412	TRUE
12:19100001-19200000	12	19100001	19200000	100	38.854	93.0051	0	-0.0488920353165894	TRUE
12:19200001-19300000	12	19200001	19300000	100	39.117	88.9622	0	-0.0586944041709242	TRUE
12:19300001-19400000	12	19300001	19400000	100	36.519	94.1773	0	-0.0184245344054859	TRUE
12:19400001-19500000	12	19400001	19500000	100	38.371	85.6571	0	-0.0895446561586641	TRUE
12:19500001-19600000	12	19500001	19600000	100	44.202	74.5067	0	-0.0803493638723716	TRUE
12:19600001-19700000	12	19600001	19700000	100	39.367	87.3217	0	-0.0669229368353017	TRUE
12:19700001-19800000	12	19700001	19800000	100	40.405	85.1421	0	-0.0610852369047585	TRUE
12:19800001-19900000	12	19800001	19900000	100	39.289	82.9755	0	-0.0255187776801952	TRUE
12:19900001-20000000	12	19900001	20000000	100	38.599	87.2807	0.159	-0.0441500906500395	TRUE
12:20000001-20100000	12	20000001	20100000	100	37.195	93.3762	0	-0.00908595318635458	TRUE
12:20100001-20200000	12	20100001	20200000	100	36.731	93.5711	0	-0.0338235812831144	TRUE
12:20200001-20300000	12	20200001	20300000	100	38.411	86.0016	0	-0.0407513580440753	TRUE
12:20300001-20400000	12	20300001	20400000	100	36.693	91.6822	0	-0.0711106999347041	TRUE
12:20400001-20500000	12	20400001	20500000	100	35.954	91.0892	0	-0.0494482242704807	TRUE
12:20500001-20600000	12	20500001	20600000	100	36.126	94.9721	0	-0.0242050239800716	TRUE
12:20600001-20700000	12	20600001	20700000	100	35.906	95.5904	0	-0.0339755246567596	TRUE
12:20700001-20800000	12	20700001	20800000	100	35.556	95.0099	0.298	-0.0407518884313653	TRUE
12:20800001-20900000	12	20800001	20900000	100	35.965	87.0048	0	-0.0377028098068118	TRUE
12:20900001-21000000	12	20900001	21000000	100	38.891	72.4456	0	-0.0299501369946655	TRUE
12:21000001-21100000	12	21000001	21100000	100	35.795	89.1182	0	-0.0773328222155648	TRUE
12:21100001-21200000	12	21100001	21200000	100	35.536	81.2945	0	-0.069741272518222	TRUE
12:21200001-21300000	12	21200001	21300000	100	35.356	81.9297	0	-0.0137209824073246	TRUE
12:21300001-21400000	12	21300001	21400000	100	35.043	87.0382	0	-0.0105912037965541	TRUE
12:21400001-21500000	12	21400001	21500000	100	36.363	88.4754	0	-0.0100037761500484	TRUE
12:21500001-21600000	12	21500001	21600000	100	37.268	77.0452	0	0.0346341323071386	TRUE
12:21600001-21700000	12	21600001	21700000	100	37.159	92.8553	0	-0.0198302972691151	TRUE
12:21700001-21800000	12	21700001	21800000	100	37.115	86.821	0	-0.0130931929885719	TRUE
12:21800001-21900000	12	21800001	21900000	100	38.406	90.3794	0	-0.0230015291625256	TRUE
12:21900001-22000000	12	21900001	22000000	100	37.536	85.6169	0	0.0133517627522527	TRUE
12:22000001-22100000	12	22000001	22100000	100	35.976	89.7345	0	0.0183673441975378	TRUE
12:22100001-22200000	12	22100001	22200000	100	37.844	87.6829	0	-0.0514951522161355	TRUE
12:22200001-22300000	12	22200001	22300000	100	39.363	81.7361	0	-0.0252022735959682	TRUE
12:22300001-22400000	12	22300001	22400000	100	37.304	88.9597	0	-0.000424550736071783	TRUE
12:22400001-22500000	12	22400001	22500000	100	39.496	90.4144	0	0.00628600513846578	TRUE
12:22500001-22600000	12	22500001	22600000	100	37.016	72.8889	0	-0.0386563001342084	TRUE
12:22600001-22700000	12	22600001	22700000	100	35.255	93.7977	0	0.0114591466972696	TRUE
12:22700001-22800000	12	22700001	22800000	100	37.793	87.4183	0	-0.0436993441340747	TRUE
12:22800001-22900000	12	22800001	22900000	100	36.779	92.4777	0	-0.00379915763594629	TRUE
12:22900001-23000000	12	22900001	23000000	100	38.05	91.9664	0	-0.0308665150567213	TRUE
12:23000001-23100000	12	23000001	23100000	100	38.061	93.6398	0	-0.0345084411625153	TRUE
12:23100001-23200000	12	23100001	23200000	100	38.312	94.8618	0	-0.0244125932924024	TRUE
12:23200001-23300000	12	23200001	23300000	100	37.355	86.1654	0	0.0357697369007318	TRUE
12:23300001-23400000	12	23300001	23400000	100	37.976	89.9205	0	0.024908236483235	TRUE
12:23400001-23500000	12	23400001	23500000	100	36.472	90.4775	0	0.0253198137296745	TRUE
12:23500001-23600000	12	23500001	23600000	100	36.599	88.3511	0	0.0104480090977572	TRUE
12:23600001-23700000	12	23600001	23700000	100	37.818	79.7061	0	-0.00562994445414972	TRUE
12:23700001-23800000	12	23700001	23800000	100	34.858	96.2943	0	0.0282750433210093	TRUE
12:23800001-23900000	12	23800001	23900000	100	34.62	95.8415	0	0.0125522699576731	TRUE
12:23900001-24000000	12	23900001	24000000	100	34.026	92.8878	0	0.0373137131726328	TRUE
12:24000001-24100000	12	24000001	24100000	100	34.072	95.24	0	0.0521976850425879	TRUE
12:24100001-24200000	12	24100001	24200000	100	35.216	96.1329	0	0.0205943926568629	TRUE
12:24200001-24300000	12	24200001	24300000	100	35.9	96.2987	0	0.0449789550178334	TRUE
12:24300001-24400000	12	24300001	24400000	100	36.386	96.9615	0	0.0470560285987407	TRUE
12:24400001-24500000	12	24400001	24500000	100	36.821	93.8247	0	0.0315378227996703	TRUE
12:24500001-24600000	12	24500001	24600000	100	38.718	92.4892	0	0.0364828912527028	TRUE
12:24600001-24700000	12	24600001	24700000	100	37.265	94.6751	0	0.0574095410581726	TRUE
12:24700001-24800000	12	24700001	24800000	100	38.143	89.9632	0	0.0222388783752061	TRUE
12:24800001-24900000	12	24800001	24900000	100	38.293	90.1999	0	0.0615718036935095	TRUE
12:24900001-25000000	12	24900001	25000000	100	38.467	93.7497	0	0.0548181877215379	TRUE
12:25000001-25100000	12	25000001	25100000	100	40.745	88.3313	0	0.0125420134910581	TRUE
12:25100001-25200000	12	25100001	25200000	100	40.856	88.3356	0	0.00729221123133506	TRUE
12:25200001-25300000	12	25200001	25300000	100	38.127	87.3149	0	0.0267233212075039	TRUE
12:25300001-25400000	12	25300001	25400000	100	37.207	82.6194	0	0.0135167770909562	TRUE
12:25400001-25500000	12	25400001	25500000	100	39.651	88.0101	0	-0.00558187378737701	TRUE
12:25500001-25600000	12	25500001	25600000	100	40.559	85.7493	0	-0.00516169199788952	TRUE
12:25600001-25700000	12	25600001	25700000	100	37.934	81.6851	0	0.0621351721356498	TRUE
12:25700001-25800000	12	25700001	25800000	100	38.807	78.1218	0	NA	TRUE
12:25800001-25900000	12	25800001	25900000	100	39.28	88.8974	0	0.0578328889485503	TRUE
12:25900001-26000000	12	25900001	26000000	100	38.039	93.066	0	0.0367561641202995	TRUE
12:26000001-26100000	12	26000001	26100000	100	40.304	88.7249	0	-0.0110747210653909	TRUE
12:26100001-26200000	12	26100001	26200000	100	39.046	94.004	0	-0.0064272511158322	TRUE
12:26200001-26300000	12	26200001	26300000	100	40.477	91.9528	0	0.0144606212389216	TRUE
12:26300001-26400000	12	26300001	26400000	100	39.743	94.327	0	0.0531013799471786	TRUE
12:26400001-26500000	12	26400001	26500000	100	41.409	86.3357	0	0.0477796560103909	TRUE
12:26500001-26600000	12	26500001	26600000	100	38.75	95.107	0	0.0600041003607642	TRUE
12:26600001-26700000	12	26600001	26700000	100	37.532	93.8008	0	0.0557011091444513	TRUE
12:26700001-26800000	12	26700001	26800000	100	37.612	94.9745	0	0.021323729559621	TRUE
12:26800001-26900000	12	26800001	26900000	100	38.044	89.4676	0	0.0884882541676307	TRUE
12:26900001-27000000	12	26900001	27000000	100	39.746	86.3306	0	0.0327210265430266	TRUE
12:27000001-27100000	12	27000001	27100000	100	38.959	86.7349	0	0.026660500417468	TRUE
12:27100001-27200000	12	27100001	27200000	100	39.166	86.4291	0	0.058353747324476	TRUE
12:27200001-27300000	12	27200001	27300000	100	39.191	69.7804	0	-0.0208968973696328	TRUE
12:27300001-27400000	12	27300001	27400000	100	39.974	85.2053	0	0.0440891985816451	TRUE
12:27400001-27500000	12	27400001	27500000	100	38.565	86.9666	0	0.0446222205424396	TRUE
12:27500001-27600000	12	27500001	27600000	100	38.766	87.6656	0	0.0342171452944754	TRUE
12:27600001-27700000	12	27600001	27700000	100	40.643	91.4674	0	0.0302684139630155	TRUE
12:27700001-27800000	12	27700001	27800000	100	39.945	84.5451	0	-0.0552204251485635	TRUE
12:27800001-27900000	12	27800001	27900000	100	39.116	89.2944	0.139	0.0117512996032775	TRUE
12:27900001-28000000	12	27900001	28000000	100	42.302	88.8174	0	-0.0033120528832839	TRUE
12:28000001-28100000	12	28000001	28100000	100	39.503	90.4704	0	0.0257823113289696	TRUE
12:28100001-28200000	12	28100001	28200000	100	39.706	89.3933	0	0.0310096589872744	TRUE
12:28200001-28300000	12	28200001	28300000	100	37.018	95.6485	0	0.037010674599991	TRUE
12:28300001-28400000	12	28300001	28400000	100	36.535	91.8114	0	0.00989542696242363	TRUE
12:28400001-28500000	12	28400001	28500000	100	33.952	91.3267	0	0.0494332744065438	TRUE
12:28500001-28600000	12	28500001	28600000	100	34.857	92.7373	0	0.0197479661093363	TRUE
12:28600001-28700000	12	28600001	28700000	100	35.439	82.8853	0	0.074974449271959	TRUE
12:28700001-28800000	12	28700001	28800000	100	38.232	93.3431	0	0.0281904214442777	TRUE
12:28800001-28900000	12	28800001	28900000	100	35.729	87.7255	0	0.0231005379907765	TRUE
12:28900001-29000000	12	28900001	29000000	100	38.699	87.3823	0	0.00507560374665716	TRUE
12:29000001-29100000	12	29000001	29100000	100	37.844	92.5786	0	-0.00127501287885906	TRUE
12:29100001-29200000	12	29100001	29200000	100	37.772	95.8697	0	0.0130646607400484	TRUE
12:29200001-29300000	12	29200001	29300000	100	37.814	84.2076	0	0.00362668721602022	TRUE
12:29300001-29400000	12	29300001	29400000	100	39.553	90.4186	0	-0.000409690906468418	TRUE
12:29400001-29500000	12	29400001	29500000	100	38.135	79.3466	0	2.73871536372039e-05	TRUE
12:29500001-29600000	12	29500001	29600000	100	36.92	81.5159	0	-0.00694104748318236	TRUE
12:29600001-29700000	12	29600001	29700000	100	38.242	93.3844	0	0.0182234106485826	TRUE
12:29700001-29800000	12	29700001	29800000	100	39.55	90.8306	0	-0.00441692724721504	TRUE
12:29800001-29900000	12	29800001	29900000	100	38.958	91.9641	0	-0.0256597165117343	TRUE
12:29900001-30000000	12	29900001	30000000	100	39.703	84.6131	0	0.000673250276798876	TRUE
12:30000001-30100000	12	30000001	30100000	100	39.084	81.9304	0	0.0455180304955974	TRUE
12:30100001-30200000	12	30100001	30200000	100	38.158	88.8846	0	0.0297652873839059	TRUE
12:30200001-30300000	12	30200001	30300000	100	38.952	88.1529	0	0.00306753528591064	TRUE
12:30300001-30400000	12	30300001	30400000	100	40.321	91.9347	0	-0.0273179734404651	TRUE
12:30400001-30500000	12	30400001	30500000	100	40.759	86.9565	0	-0.0494672449601155	TRUE
12:30500001-30600000	12	30500001	30600000	100	38.511	85.028	0	-0.0296464520409113	TRUE
12:30600001-30700000	12	30600001	30700000	100	38.868	85.7672	0	-0.00522699783324354	TRUE
12:30700001-30800000	12	30700001	30800000	100	39.506	82.6371	0	-0.000402853040038398	TRUE
12:30800001-30900000	12	30800001	30900000	100	36.669	94.5535	0.06	0.00663604021358899	TRUE
12:30900001-31000000	12	30900001	31000000	100	42.847	91.0885	0	-0.0669699784245732	TRUE
12:31000001-31100000	12	31000001	31100000	100	44.066	87.4724	0	0.00842569499193768	TRUE
12:31100001-31200000	12	31100001	31200000	100	49.616	89.5738	0	0.00226914927833932	TRUE
12:31200001-31300000	12	31200001	31300000	100	46.218	48.4706	0	NA	TRUE
12:31300001-31400000	12	31300001	31400000	100	41.299	66.0007	0	NA	TRUE
12:31400001-31500000	12	31400001	31500000	100	41.582	83.0012	0	-0.019387554942232	TRUE
12:31500001-31600000	12	31500001	31600000	100	43.571	76.9747	0	0.0146673769726491	TRUE
12:31600001-31700000	12	31600001	31700000	100	39.895	85.6683	0	-0.026239673743407	TRUE
12:31700001-31800000	12	31700001	31800000	100	43.116	75.5318	0	-0.0366145893532768	TRUE
12:31800001-31900000	12	31800001	31900000	100	41.76	78.7835	0	0.00265109325071211	TRUE
12:31900001-32000000	12	31900001	32000000	100	43.355	72.5462	0	-0.0201581547211545	TRUE
12:32000001-32100000	12	32000001	32100000	100	43.269	76.9968	0	-0.015650276692219	TRUE
12:32100001-32200000	12	32100001	32200000	100	43.534	78.622	0	-0.0299848091738721	TRUE
12:32200001-32300000	12	32200001	32300000	100	42.743	80.545	0	-0.0188982548192564	TRUE
12:32300001-32400000	12	32300001	32400000	100	40.294	84.516	0	0.00677247692448268	TRUE
12:32400001-32500000	12	32400001	32500000	100	40.314	82.9963	0	-0.00622593896187268	TRUE
12:32500001-32600000	12	32500001	32600000	100	42.282	76.8109	0	-0.0270722777931264	TRUE
12:32600001-32700000	12	32600001	32700000	100	40.297	84.8923	0	0.0256430674561623	TRUE
12:32700001-32800000	12	32700001	32800000	100	40.218	87.6487	0	0.00232986331519947	TRUE
12:32800001-32900000	12	32800001	32900000	100	40.346	81.2137	0	-0.0405364285637144	TRUE
12:32900001-33000000	12	32900001	33000000	100	40.803	84.6682	0	0.00521056883696436	TRUE
12:33000001-33100000	12	33000001	33100000	100	41.803	82.1375	0	-0.0401248403769575	TRUE
12:33100001-33200000	12	33100001	33200000	100	39.466	80.3739	0	0.0137555634324863	TRUE
12:33200001-33300000	12	33200001	33300000	100	38.092	76.3659	0	0.028883110450148	TRUE
12:33300001-33400000	12	33300001	33400000	100	37.724	74.5981	0	-0.0617625820556593	TRUE
12:33400001-33500000	12	33400001	33500000	100	38.155	86.1785	0	-0.00544990875894152	TRUE
12:33500001-33600000	12	33500001	33600000	100	36.389	91.3056	0	0.0128417471841498	TRUE
12:33600001-33700000	12	33600001	33700000	100	35.96	82.4374	0	-0.000692743412694041	TRUE
12:33700001-33800000	12	33700001	33800000	100	35.626	93.0565	0	-0.0179365439990591	TRUE
12:33800001-33900000	12	33800001	33900000	100	34.768	89.4063	0	-0.00241531867515699	TRUE
12:33900001-34000000	12	33900001	34000000	100	36.885	82.7043	0	-0.0179113789547883	TRUE
12:34000001-34100000	12	34000001	34100000	100	35.875	72.5842	0	-0.0241087518293959	TRUE
12:34100001-34200000	12	34100001	34200000	100	36.076	66.8459	0	NA	TRUE
12:34200001-34300000	12	34200001	34300000	100	39.912	52.5423	0	NA	TRUE
12:34300001-34400000	12	34300001	34400000	100	43.154	72.4084	0.51	NA	TRUE
12:34400001-34500000	12	34400001	34500000	100	52.493	84.8147	67.972	NA	TRUE
12:34500001-34600000	12	34500001	34600000	100	51.626	86.8513	100	NA	TRUE
12:34600001-34700000	12	34600001	34700000	100	37.398	72.769	100	-0.0955808582300881	TRUE
12:34700001-34800000	12	34700001	34800000	100	40.021	72.2332	100	-0.0873882135320205	TRUE
12:34800001-34900000	12	34800001	34900000	56.694	36.3142484213497	63.9639	57.01	NA	TRUE
12:34900001-35000000	12	34900001	35000000	0	NA	0	0	NA	FALSE
12:35000001-35100000	12	35000001	35100000	0	NA	0	0	NA	FALSE
12:35100001-35200000	12	35100001	35200000	0	NA	0	0	NA	FALSE
12:35200001-35300000	12	35200001	35300000	0	NA	0	0	NA	FALSE
12:35300001-35400000	12	35300001	35400000	0	NA	0	0	NA	FALSE
12:35400001-35500000	12	35400001	35500000	0	NA	0	0	NA	FALSE
12:35500001-35600000	12	35500001	35600000	0	NA	0	0	NA	FALSE
12:35600001-35700000	12	35600001	35700000	0	NA	0	0	NA	FALSE
12:35700001-35800000	12	35700001	35800000	0	NA	0	0	NA	FALSE
12:35800001-35900000	12	35800001	35900000	0	NA	0	0	NA	FALSE
12:35900001-36000000	12	35900001	36000000	0	NA	0	0	NA	FALSE
12:36000001-36100000	12	36000001	36100000	0	NA	0	0	NA	FALSE
12:36100001-36200000	12	36100001	36200000	0	NA	0	0	NA	FALSE
12:36200001-36300000	12	36200001	36300000	0	NA	0	0	NA	FALSE
12:36300001-36400000	12	36300001	36400000	0	NA	0	0	NA	FALSE
12:36400001-36500000	12	36400001	36500000	0	NA	0	0	NA	FALSE
12:36500001-36600000	12	36500001	36600000	0	NA	0	0	NA	FALSE
12:36600001-36700000	12	36600001	36700000	0	NA	0	0	NA	FALSE
12:36700001-36800000	12	36700001	36800000	0	NA	0	0	NA	FALSE
12:36800001-36900000	12	36800001	36900000	0	NA	0	0	NA	FALSE
12:36900001-37000000	12	36900001	37000000	0	NA	0	0	NA	FALSE
12:37000001-37100000	12	37000001	37100000	0	NA	0	0	NA	FALSE
12:37100001-37200000	12	37100001	37200000	0	NA	0	0	NA	FALSE
12:37200001-37300000	12	37200001	37300000	0	NA	0	0	NA	FALSE
12:37300001-37400000	12	37300001	37400000	0	NA	0	0	NA	FALSE
12:37400001-37500000	12	37400001	37500000	0	NA	0	0	NA	FALSE
12:37500001-37600000	12	37500001	37600000	0	NA	0	0	NA	FALSE
12:37600001-37700000	12	37600001	37700000	0	NA	0	0	NA	FALSE
12:37700001-37800000	12	37700001	37800000	0	NA	0	0	NA	FALSE
12:37800001-37900000	12	37800001	37900000	43.306	34.436336766268	36.3061	0	NA	TRUE
12:37900001-38000000	12	37900001	38000000	100	41.802	44.4649	24.425	NA	TRUE
12:38000001-38100000	12	38000001	38100000	100	36.947	58.2773	100	NA	TRUE
12:38100001-38200000	12	38100001	38200000	100	36.674	61.5772	100	0.0100849828866493	TRUE
12:38200001-38300000	12	38200001	38300000	100	37.224	73.0136	100	-0.085248909036039	TRUE
12:38300001-38400000	12	38300001	38400000	100	36.492	83.1357	100	NA	TRUE
12:38400001-38500000	12	38400001	38500000	100	40.391	69.4273	41.828	-0.0629788368433621	TRUE
12:38500001-38600000	12	38500001	38600000	100	44.39	73.8772	0.554	NA	TRUE
12:38600001-38700000	12	38600001	38700000	100	37.104	65.5493	0	NA	TRUE
12:38700001-38800000	12	38700001	38800000	100	35.835	71.1396	0	NA	TRUE
12:38800001-38900000	12	38800001	38900000	100	36.241	86.4122	0	-0.00348381964475325	TRUE
12:38900001-39000000	12	38900001	39000000	100	36.043	85.9059	0.469	-0.00390681426004569	TRUE
12:39000001-39100000	12	39000001	39100000	100	36.36	84.5407	0	0.0128289560413272	TRUE
12:39100001-39200000	12	39100001	39200000	100	35.729	82.6005	0	-0.0105399627654595	TRUE
12:39200001-39300000	12	39200001	39300000	100	36.588	90.6028	0	-0.00870925004147322	TRUE
12:39300001-39400000	12	39300001	39400000	100	37.08	83.0006	0	0.0123455672291559	TRUE
12:39400001-39500000	12	39400001	39500000	100	37.277	90.7217	0	-0.0199043580574415	TRUE
12:39500001-39600000	12	39500001	39600000	100	38.487	80.719	0	0.00215642721125697	TRUE
12:39600001-39700000	12	39600001	39700000	100	37.697	85.1135	0	0.0239227741976973	TRUE
12:39700001-39800000	12	39700001	39800000	100	35.422	95.0841	0	0.0577049935233958	TRUE
12:39800001-39900000	12	39800001	39900000	100	38.615	83.4595	0	-0.00644889950524641	TRUE
12:39900001-40000000	12	39900001	40000000	100	36.395	82.9404	0	0.0294254589733689	TRUE
12:40000001-40100000	12	40000001	40100000	100	36.428	81.5716	0	0.0188163195569249	TRUE
12:40100001-40200000	12	40100001	40200000	100	36.733	80.4096	0	0.0402348385119727	TRUE
12:40200001-40300000	12	40200001	40300000	100	36.152	88.9103	0	0.0536676138172375	TRUE
12:40300001-40400000	12	40300001	40400000	100	37.795	82.699	0	0.044672561338717	TRUE
12:40400001-40500000	12	40400001	40500000	100	37.049	95.9293	0	0.0323751482657914	TRUE
12:40500001-40600000	12	40500001	40600000	100	36.245	91.7496	0	0.00875163338820562	TRUE
12:40600001-40700000	12	40600001	40700000	100	35.191	93.5422	0	0.0309063832721915	TRUE
12:40700001-40800000	12	40700001	40800000	100	36.205	92.1507	0	0.0497401056582248	TRUE
12:40800001-40900000	12	40800001	40900000	100	37.103	92.4525	0	0.027025777454562	TRUE
12:40900001-41000000	12	40900001	41000000	100	37.803	93.6291	0	0.00326196455747108	TRUE
12:41000001-41100000	12	41000001	41100000	100	38.044	88.2586	0	0.00789451223052107	TRUE
12:41100001-41200000	12	41100001	41200000	100	35.054	95.1137	0	0.0197867266278257	TRUE
12:41200001-41300000	12	41200001	41300000	100	35.291	90.8456	0	0.0209039236287432	TRUE
